cell_id,Roads:number_intersections,Roads:diversity,Roads:total,Buildings:diversity,Buildings:total,LandUse:Mix,TrafficPoints:crossing,poisAreas:area_park,poisAreas:area_pitch,pois:diversity,pois:total,ThirdPlaces:oa_count,ThirdPlaces:edt_count,ThirdPlaces:out_count,ThirdPlaces:cv_count,ThirdPlaces:diversity,ThirdPlaces:total,vertical_density,buildings_age,buildings_age:diversity,most_present_age
3429_1_1_1_0,0.406492785,1.425868374,0.745236772,0.693147181,0.015055288,2.25E-09,0,0,3.20E-10,0,0.007527644,0.007527644,0,0.007527644,0,0.005217765,0.015055288,2.830188679,32.03773585,1.578559133,age_50_60
3429_1_1_2_1,0.301105766,1.475739642,0.557045668,0,0,2.29E-09,0,0,4.46E-10,2.426015132,0.060221153,0,0.007527644,0.007527644,0,0.005217765,0.015055288,3.295597484,44.78773585,1.620681975,age_50_60
3429_1_1_2_2,1.12161898,1.224243907,1.859328108,0,0.037638221,2.21E-09,0,0,3.03E-09,2.474178009,0.158080527,0,0.007527644,0.045165865,0.007527644,0.0055375,0.060221153,3.250509165,49.52443992,1.476342092,age_over_60
3429_1_1_2_3,0.858151435,1.281470369,1.505528832,0.562335145,0.030110577,2.83E-09,0,0,3.32E-09,2.785459206,0.18066346,0,0.015055288,0.045165865,0.015055288,0.007153298,0.075276442,3.01981982,46.72792793,1.324149422,age_over_60
3429_1_1_2_0,1.39261417,1.244178697,2.484122574,1.656551127,0.112914662,2.39E-09,0.022582932,3.70E-08,1.06E-09,4.096943596,0.316161055,0.030110577,0.075276442,0.037638221,0.052693509,0.009980186,0.195718748,3.061276596,47.35446809,1.283488528,age_over_60
3429_1_1_3,0.336862076,1.56498044,0.619148732,0,0,2.34E-09,0,4.57E-08,1.33E-09,0.772305488,0.084685997,0,0,0.020701021,0,0,0.020701021,2.693717277,50.83376963,1.131630737,age_over_60
3429_1_1_0,0.333098254,1.4236308,0.573982867,0.693147181,0.003763822,2.11E-09,0.028228666,1.05E-08,4.50E-09,3.173686833,0.150552883,0,0.007527644,0.041402043,0.009409555,0.001509068,0.058339242,2.828571429,34.66285714,1.96890408,age_over_60
3429_1_2_1_1,0.293578122,1.427374401,0.549518024,0,0.007527644,2.29E-09,0,2.31E-08,5.45E-09,1.039720771,0.030110577,0,0,0.015055288,0,0,0.015055288,2.955752212,51.26548673,1.323812738,age_over_60
3429_1_2_1_2,1.317337728,1.404978309,2.235710316,0.53596105,0.097859374,2.03E-09,0,0,2.71E-08,2.465774947,0.338743987,0.015055288,0.030110577,0.233356969,0,0.004113529,0.278522834,3.591463415,54.93292683,0.864501621,age_over_60
3429_1_2_1_3,0.368854564,1.288648554,0.66996033,0,0.007527644,2.23E-09,0,0,7.70E-09,1.568441954,0.127969951,0.007527644,0,0.060221153,0,0.002625884,0.067748797,1.75,39.45833333,1.265001375,age_30_40
3429_1_2_1_0,0.36132692,1.534002853,0.677487975,0,0,2.30E-09,0,0,1.45E-08,0.826065187,0.158080527,0.015055288,0,0.120442307,0,0.002625884,0.135497595,2.066666667,49,1.020036958,age_over_60
3429_1_2_2_1,1.339920661,1.555384581,2.20559974,1.054920168,0.037638221,4.16E-10,0,0,6.91E-09,2.298245499,0.173135816,0.007527644,0.007527644,0.082804086,0.007527644,0.005683347,0.105387018,1.866666667,52.25555556,1.240781568,age_40_50
3429_1_2_2_2,0.248412257,1.241279519,0.444131006,1.007732512,0.173135816,2.65E-12,0,0,2.17E-10,0.693147181,0.022582932,0,0,0.007527644,0,0,0.007527644,1.850746269,53.67910448,1.15159713,age_over_60
3429_1_2_2_3,0.609739177,1.477271632,1.023759606,0,0,1.90E-10,0,0,4.08E-09,1.227529411,0.082804086,0,0,0.045165865,0,0,0.045165865,2.65625,41.95089286,1.430848384,age_over_60
3429_1_2_2_0,1.257116575,1.549814958,2.122795654,0.693147181,0.015055288,7.85E-10,0,0,1.34E-08,2.131908134,0.233356969,0.007527644,0.007527644,0.143025239,0,0.002864315,0.158080527,2.470588235,44.80392157,1.396774198,age_30_40
3429_1_2_3,1.787815489,1.454545093,2.832276116,1.7052964,0.14490715,7.64E-10,0.005645733,0,6.71E-09,3.976301368,0.165608172,0.007527644,0.031992488,0.058339242,0.013173377,0.002130385,0.111032751,2.958454106,39.07874396,1.533428161,age_over_60
3429_1_2_0,1.061397827,1.365373478,1.676782737,1.011642183,0.048929687,2.39E-09,0.011291466,2.31E-08,3.36E-09,3.402988733,0.105387018,0.003763822,0.001881911,0.048929687,0.005645733,0.00126505,0.060221153,2.996638655,44.3302521,1.525930345,age_over_60
3429_1_3,0.688308963,1.240963438,1.063750216,0.827028015,0.668548897,1.07E-09,0.003293344,0,7.75E-10,4.30322337,0.057398287,0.004704778,0.006116211,0.007527644,0.011291466,0.000627398,0.029640099,2.531040643,35.85439929,1.894184666,age_40_50
3429_1_0,0.139261417,1.556701433,0.249823691,0.683738906,0.0042343,2.30E-09,0,0,1.18E-09,1.882982648,0.04610682,0.000940956,0.000470478,0.006116211,0.000940956,0.000415844,0.0084686,2.28024819,33.31385729,1.825093659,age_40_50
3429_2_1_1_1,2.536816083,1.028998112,3.861681455,1.006214566,0.127969951,5.39E-10,0,5.73E-09,8.13E-09,2.459055946,0.278522834,0.007527644,0.007527644,0.158080527,0,0.00267768,0.173135816,3.682119205,39.25993377,1.085315996,age_40_50
3429_2_1_1_2,3.432605738,1.207598692,5.239240337,1.360513883,0.112914662,7.19E-10,0.007527644,4.43E-08,1.13E-08,4.316686376,0.572100956,0.015055288,0.052693509,0.210774037,0.112914662,0.008184073,0.391437496,3.658715596,50.15412844,1.560517606,age_40_50
3429_2_1_1_3,2.378735555,1.286566212,3.786405014,0.408697725,0.210774037,1.12E-09,0.075276442,4.95E-07,6.19E-09,4.052888956,0.346271631,0,0.052693509,0.135497595,0.052693509,0.007441574,0.240884613,3.803571429,29.24404762,1.689265568,age_40_50
3429_2_1_1_0,2.657258389,1.212181308,4.17784251,0.936888308,0.067748797,6.35E-10,0.075276442,1.20E-07,4.59E-09,3.94311802,0.376382208,0.030110577,0.037638221,0.09033173,0.097859374,0.0095514,0.255939902,3.388888889,37.40277778,1.423290515,age_over_60
3429_2_1_2_1,2.521760794,1.32148655,4.027289627,1.051256319,0.150552883,4.05E-10,0,1.28E-08,1.83E-08,4.42819278,0.421548073,0.015055288,0.060221153,0.143025239,0.120442307,0.008861246,0.338743987,3.5,47.69206009,1.821726296,age_over_60
3429_2_1_2_2,2.29593147,1.372519033,3.628324486,0.80650461,0.143025239,8.01E-10,0,2.93E-07,7.72E-09,4.20028706,0.346271631,0.015055288,0.052693509,0.082804086,0.037638221,0.009346381,0.188191104,3.732937685,35.16617211,1.645739283,age_over_60
3429_2_1_2_3,1.332393017,1.16615932,2.15290623,0.636514168,0.022582932,5.18E-10,0,0,1.45E-08,1.611188586,0.278522834,0.007527644,0.022582932,0.097859374,0,0.005103056,0.127969951,2.767705382,28.00566572,1.82871171,age_under_18
3429_2_1_2_0,2.770173052,1.312826605,4.418727123,1.640052828,0.218301681,3.56E-10,0.045165865,2.33E-08,9.14E-09,4.062699647,0.316161055,0.015055288,0.060221153,0.127969951,0.097859374,0.009037762,0.301105766,3.538461538,26.27218935,1.868854917,age_over_60
3429_2_1_3,1.37379506,1.32428722,2.126559476,1.565445107,0.033874399,1.14E-09,0.050811598,4.77E-09,9.91E-10,2.604331947,0.107268929,0.003763822,0.003763822,0.015055288,0.007527644,0.002282772,0.030110577,2.45490982,31.1503006,1.88403087,age_30_40
3429_2_1_0,1.597742473,1.421938083,2.512351239,0.503195694,0.09033173,1.15E-09,0.062103064,1.55E-07,3.07E-09,5.035183894,0.19948257,0.001881911,0.030110577,0.05457542,0.041402043,0.002128513,0.127969951,3.105952381,38.91071429,1.608752071,age_over_60
3429_2_2_1,0.683133708,1.362684292,1.074571204,1.039720771,0.007527644,1.06E-09,0.011291466,9.96E-09,7.93E-09,3.293933448,0.094095552,0.005645733,0.016937199,0.050811598,0.007527644,0.001931277,0.080922175,3.003875969,41.60077519,1.740029769,age_under_18
3429_2_2_2,0.720771929,1.332568567,1.136674269,1.011404265,0.011291466,9.12E-10,0.101623196,7.14E-09,3.82E-09,3.276444479,0.129851862,0.003763822,0.003763822,0.045165865,0.009409555,0.001613407,0.062103064,2.251219512,44.05487805,1.622243678,age_under_18
3429_2_2_3,0.009409555,1.47013192,0.026346755,0,0,2.27E-09,0,0,0,0,0.001881911,0,0,0,0,0,0,1.511627907,52.89534884,1.812705098,age_over_60
3429_2_2_0,0.301105766,1.081925107,0.481769226,0,0,2.05E-09,0.003763822,5.24E-09,8.69E-11,2.392399457,0.037638221,0,0.001881911,0.011291466,0.001881911,0.001384375,0.015055288,2.336609337,34.21621622,1.787198772,age_under_18
3429_2_3_1,0.009409555,1.479132807,0.024464844,0,0,2.27E-09,0,0,0,0,0.011291466,0,0,0,0,0,0,2.230769231,51.69230769,1.524707393,age_over_60
3429_2_3_2,0.048929687,1.391000487,0.103505107,0,0,1.79E-09,0,0,1.72E-09,0,0.005645733,0,0,0.005645733,0,0,0.005645733,2.68503937,24.92716535,1.742724162,age_under_18
3429_2_3_3,0.039520132,1.523700084,0.084685997,0,0.003763822,1.44E-09,0,0,0,0,0.003763822,0,0,0,0,0,0,2.210714286,24.64285714,1.801160333,age_under_18
3429_2_3_0,0.031992488,1.288133235,0.062103064,0,0,2.23E-09,0,0,0,0,0,0,0,0,0,0,0,2.25,71.875,0.721463687,age_over_60
3429_2_0,0.206069259,1.493267127,0.338743987,1.684372971,0.007527644,1.10E-09,0,1.21E-09,2.12E-09,2.939750156,0.018348633,0.001881911,0.000940956,0.011291466,0.000940956,0.000386858,0.015055288,2.295409182,41.15568862,1.605880533,age_over_60
3429_3_1,0.107268929,1.569818456,0.18913206,1.098612289,0.002822867,4.91E-12,0,0,6.17E-10,0.598269589,0.003763822,0,0,0.001411433,0,0,0.001411433,2.012765957,28.71347518,1.85410843,age_under_18
3429_3_2,0.315220099,1.384427389,0.52505318,1.596365666,0.019760066,2.51E-10,0.000940956,5.20E-09,9.90E-10,4.793044754,0.039049654,0.000940956,0.006116211,0.013643855,0.011291466,0.000541541,0.031992488,2.796733212,33.44986388,1.903276972,age_under_18
3429_3_3,0.154787183,1.487802723,0.262997068,1.386294361,0.001881911,1.07E-10,0,0,4.92E-10,3.784488284,0.017878155,0.001411433,0.006116211,0.001411433,0.005175255,0.00056023,0.014114333,2.217550274,24.87522852,1.953614329,age_under_18
3429_3_0,0.09033173,1.495080714,0.157139572,0,0.000470478,2.36E-11,0,0,7.20E-10,2.944079332,0.006586689,0.000470478,0.001411433,0.001881911,0.000470478,0.000571579,0.0042343,2.181326781,29.83316953,2.066656785,age_under_18
3429_0_1,0.052223031,1.417045298,0.103975585,0,0,2.18E-09,0,0,9.23E-11,0.500402424,0.007057166,0,0,0.001411433,0,0,0.001411433,1.956772334,29.99783862,1.537589365,age_under_18
3429_0_2,0.072453575,1.398965201,0.133615684,0,0,7.22E-10,0.000470478,0,2.60E-11,0.589298625,0.01881911,0.000470478,0,0.000940956,0.000940956,0.000496316,0.002352389,2.099185788,27.33678756,1.896354339,age_over_60
3429_0_3,0.107268929,1.193945573,0.182074893,0,0.000470478,1.02E-09,0.001881911,0,1.11E-10,4.110940163,0.009880033,0.000470478,0.003293344,0.000470478,0.003293344,0.000503372,0.007527644,2.270778488,35.77999248,2.026120149,age_over_60
3429_0_0,0.140202373,1.337422043,0.242766524,0.693147181,0.000940956,1.91E-09,0,0,6.63E-11,2.475194336,0.006586689,0.000940956,0,0.000940956,0.000470478,0.000496316,0.002352389,2.064475348,36.52180784,1.841533678,age_over_60
3430_1_1_1,0.176899638,1.487450066,0.319924877,0.693147181,0.003763822,4.12E-11,0,0,1.49E-09,0.995821321,0.039520132,0,0,0.015055288,0.001881911,0.000656471,0.016937199,2.676356589,23.06056202,1.682103153,age_under_18
3430_1_1_2,0.370736475,1.05436045,0.594683889,0.693147181,0.003763822,6.72E-10,0,0,8.42E-10,2.707320446,0.063984975,0.001881911,0.003763822,0.007527644,0.013173377,0.002203712,0.026346755,2.83601108,17.77229917,1.623036073,age_under_18
3430_1_1_3,0.382027941,1.122554011,0.662432686,1.549826046,0.013173377,5.48E-10,0,0,1.19E-09,3.231525723,0.05457542,0.003763822,0,0.007527644,0.007527644,0.001985266,0.01881911,2.713572401,22.50771675,1.671920304,age_under_18
3430_1_1_0,0.543872291,1.272821742,0.910844944,0.992127936,0.048929687,1.05E-09,0.001881911,8.51E-10,2.63E-10,2.07984508,0.097859374,0.003763822,0.003763822,0.011291466,0.005645733,0.00239225,0.024464844,2.959534368,22.59174058,1.706618174,age_over_60
3430_1_2_1,0.274759012,1.289132389,0.466713938,1.039720771,0.007527644,2.16E-10,0,1.62E-10,0,0.271189373,0.026346755,0,0,0.003763822,0,0,0.003763822,2.617426428,19.30698211,1.746421503,age_under_18
3430_1_2_2,0.694425174,1.265061788,1.108445603,1.213007566,0.015055288,2.38E-10,0.005645733,0,3.28E-10,2.244815705,0.030110577,0.003763822,0,0.003763822,0.013173377,0.001707901,0.020701021,2.025917927,38.64578834,1.590527876,age_over_60
3430_1_2_3,0.353799276,1.54521279,0.61538491,1.242453325,0.011291466,2.52E-10,0,3.02E-09,0,2.928879935,0.024464844,0.001881911,0,0.007527644,0.003763822,0.001798542,0.013173377,2.986725664,31.69247788,1.673703654,age_under_18
3430_1_2_0,0.165608172,1.511686555,0.340625898,1.098612289,0.005645733,9.79E-11,0.001881911,0,0,2.388889715,0.022582932,0,0,0,0.005645733,0,0.005645733,2.560299625,22.55355805,1.665110295,age_under_18
3430_1_3_1,0.34438972,1.605634245,0.604093444,0.291139839,0.056457331,3.16E-10,0,1.90E-10,7.45E-10,2.486480576,0.024464844,0.001881911,0.001881911,0.007527644,0.007527644,0.002246154,0.01881911,2.414551607,20.05245347,1.710401959,age_under_18
3430_1_3_2,0.058339242,1.396035034,0.112914662,0,0,4.73E-11,0,0,0,0,0,0,0,0,0,0,0,2.203252033,14.8102981,1.651177895,age_under_18
3430_1_3_3,0.112914662,1.402373712,0.197600659,0,0,7.60E-11,0,0,1.30E-09,0,0.001881911,0,0,0.001881911,0,0,0.001881911,2.12267658,19.05080545,1.826773436,age_under_18
3430_1_3_0,0.154316705,1.274453453,0.282286656,0,0,3.45E-12,0,0,1.05E-09,1.386294361,0.015055288,0.007527644,0,0.005645733,0,0.001285172,0.013173377,2.270053476,21.52005348,1.852900166,age_under_18
3430_1_0_1,0.573982867,1.094328972,0.961656542,1.483547087,0.120442307,7.96E-10,0,1.80E-09,1.90E-11,4.30350435,0.060221153,0,0.016937199,0.009409555,0.030110577,0.001872645,0.056457331,2.819320215,30.47473166,1.731770794,age_under_18
3430_1_0_2,0.133615684,1.479410725,0.25405799,0,0,1.01E-10,0,0,1.50E-09,1.039720771,0.009409555,0,0.003763822,0.001881911,0.001881911,0.001956662,0.007527644,2.543078412,23.55372701,1.679387947,age_under_18
3430_1_0_3,0.707598551,1.240584129,1.179958222,1.473502385,0.022582932,5.85E-10,0.013173377,5.21E-09,1.81E-09,5.322593477,0.223947414,0.009409555,0.060221153,0.031992488,0.086567908,0.002207183,0.188191104,2.643377625,35.15152165,2.087906729,age_under_18
3430_1_0_0,0.122324218,1.342427394,0.231475058,0.214559155,0.101623196,1.30E-10,0,0,0,1.098612289,0.005645733,0,0.001881911,0,0.001881911,0.001304441,0.003763822,2.403381643,30.20471014,2.001142328,age_under_18
3430_2_1,0.647377398,1.301675454,1.033169161,2.276422686,0.009409555,4.32E-10,0.000470478,2.33E-09,1.58E-09,4.944761842,0.035285832,0.002822867,0.006586689,0.009880033,0.008939077,0.00061228,0.028228666,2.565038894,36.33697061,1.756096527,age_under_18
3430_2_2,0.996001418,1.43365841,1.619854928,0.741413958,0.122794695,6.59E-10,0.020230544,5.87E-09,2.00E-09,5.768763428,0.169842471,0.010820988,0.029169621,0.024935321,0.020230544,0.000625845,0.085156475,2.559985502,45.09532439,1.875589965,age_over_60
3430_2_3,1.119737069,1.414292173,2.05222399,0.245787332,0.316161055,2.86E-10,0,5.62E-11,3.91E-10,5.51920831,0.085626952,0.007527644,0.011291466,0.007057166,0.0127029,0.000637485,0.038579176,2.416373682,39.37292818,2.110202275,age_under_18
3430_2_0,0.497294992,1.427521733,0.849212357,1.76816693,0.015055288,4.08E-10,0.000940956,1.07E-08,1.15E-09,4.901647336,0.029169621,0.002822867,0.002822867,0.005645733,0.003763822,0.00063144,0.015055288,2.59020546,42.57092598,2.110027506,age_over_60
3430_3_1,0.173606293,1.328257084,0.326511566,0,0.000470478,4.14E-11,0,4.66E-09,0,1.58109375,0.0042343,0.000940956,0,0.000470478,0,0.000299466,0.001411433,2.039877301,27.52432077,1.800056316,age_over_60
3430_3_2,0.721712884,1.468546247,1.295695751,0.13445093,0.163255783,1.05E-10,0,9.79E-10,6.65E-10,4.732103145,0.070101186,0.002352389,0.004704778,0.007998122,0.0042343,0.000610976,0.019289588,2.315869018,47.56120907,1.963322995,age_over_60
3430_3_3,0.406022307,1.475040091,0.744295817,0.374610987,0.027758188,1.77E-13,0,5.94E-11,5.59E-10,3.007581259,0.017878155,0,0.000470478,0.0042343,0.000940956,0.000339433,0.005645733,2.752183406,46.79912664,2.048210417,age_over_60
3430_3_0,0.097388896,1.365190042,0.176899638,0.693147181,0.000940956,8.65E-12,0,2.18E-09,3.57E-10,1.861074766,0.008939077,0,0.000470478,0.0042343,0,0.000152944,0.004704778,1.964261632,27.7973702,1.65955771,age_under_18
3430_0_1,0.551870413,1.320494741,0.878852456,0.983087759,0.016937199,7.47E-10,0.004704778,7.05E-09,2.52E-09,5.447451471,0.065396409,0.005645733,0.012232422,0.022112455,0.0127029,0.000604891,0.052693509,2.736333648,35.12040528,2.010819351,age_over_60
3430_0_2,0.139261417,1.475580888,0.237591269,1.053742511,0.085156475,6.14E-10,0,4.27E-08,1.01E-09,3.191560758,0.0084686,0,0,0.0042343,0,0,0.0042343,2.228280961,29.47365989,1.980519383,age_under_18
3430_0_3,0.114796573,1.25730238,0.19948257,1.054920168,0.002352389,9.29E-12,0,3.08E-09,5.54E-11,0.950270539,0.002822867,0,0,0.000940956,0,0,0.000940956,1.845934379,23.88017118,1.539703563,age_under_18
3430_0_0,0.119971829,1.555664956,0.213596903,0.301935517,0.044224909,3.91E-11,0,0,6.73E-11,1.33217904,0.002822867,0,0.001411433,0.000470478,0,0.000264566,0.001881911,1.888405797,24.86304348,1.855029709,age_over_60
3431_1_1,0.390026063,1.50014811,0.624323988,1.732867951,0.007527644,1.86E-10,0.007057166,7.09E-10,1.20E-09,3.583939289,0.015996244,0.000470478,0,0.005645733,0.001411433,0.000330708,0.007527644,2.227636849,27.09579439,1.909896554,age_over_60
3431_1_2,0.079040264,1.532661484,0.13643855,0,0.007527644,1.93E-11,0,0,3.15E-10,0.693147181,0.000940956,0,0,0.000470478,0,0,0.000470478,2.239324727,38.02830189,1.953512268,age_over_60
3431_1_0,0.02728771,1.560862432,0.05034112,0,0,9.33E-11,0,0,0,0.693147181,0.000940956,0,0.000470478,0,0.000470478,0.00032611,0.000940956,1.994392523,34.05514019,1.91856866,age_over_60
3431_2,0.163608641,1.52324883,0.278287595,1.198849313,0.001411433,3.00E-11,0,2.61E-10,3.49E-10,4.682427911,0.006704308,0.000940956,0.000940956,0.001293814,0.000588097,0.000158817,0.003763822,2.297936033,49.63982984,2.0747094,age_over_60
3432_1_1,0.065396409,1.526612839,0.120912784,0,0,2.27E-10,0.000470478,0,3.42E-10,0.636514168,0.001411433,0,0,0.000940956,0,0,0.000940956,2.206097561,46.375,2.02394191,age_over_60
3432_1_2,0.187720626,1.397602148,0.343448765,0.693147181,0.000940956,2.12E-10,0.000940956,0,6.28E-10,4.30961567,0.023994366,0.001411433,0.007527644,0.001411433,0.009880033,0.000512531,0.020230544,2.305452865,34.90757856,2.014595644,age_over_60
3432_1_3,0.136909028,1.228392638,0.238061747,1.037392325,0.007527644,1.52E-10,0.001881911,0,7.65E-10,2.185687666,0.007057166,0.001881911,0,0.002352389,0.001881911,0.000514152,0.006116211,2.308395203,38.28926328,2.042137318,age_under_18
3432_1_0,0.216890247,1.372211153,0.360385964,1.011404265,0.002822867,7.88E-11,0.0042343,0,7.50E-10,3.852145114,0.017407677,0.002822867,0.001411433,0.0042343,0.002352389,0.000618735,0.010820988,2.038019452,44.99734748,1.968380003,age_over_60
3432_2_1,0.116208007,1.356334015,0.21641977,0.693147181,0.001881911,9.43E-11,0,0,8.08E-11,2.48490665,0.003293344,0.001411433,0.000470478,0.000470478,0,0.000447081,0.002352389,2.295556665,31.30404393,2.073047976,age_under_18
3432_2_2,0.461068205,1.377061463,0.785227382,0,0.005175255,5.84E-10,0.001411433,3.71E-10,8.83E-10,3.155748601,0.074335486,0.000470478,0.002352389,0.006586689,0.003293344,0.000529239,0.0127029,2.213256484,28.22087279,1.972100627,age_under_18
3432_2_3,0.077158353,1.595659028,0.139261417,0.693147181,0.000940956,5.19E-10,0,0,0,2.776661832,0.009880033,0.000940956,0.000470478,0.000470478,0,0.000489165,0.001881911,2.080633007,43.45855313,2.093496483,age_over_60
3432_2_0,0.027758188,1.542886004,0.053634465,0,0,2.21E-11,0,0,0,0,0.000470478,0,0,0,0,0,0,2.029185868,35.98463902,1.98056226,age_over_60
3432_3_1,0.064925931,1.542836382,0.112444185,0,0.000940956,7.11E-11,0,0,0,0.693147181,0.000940956,0,0,0,0,0,0,2.021621622,72.18594595,1.595420733,age_over_60
3432_3_2,0.084685997,1.313828063,0.146789061,0,0.000470478,2.52E-10,0,0,9.15E-10,3.539420514,0.011291466,0.000940956,0.002352389,0.001411433,0.002822867,0.000614019,0.007527644,2.161290323,49.42222222,2.011152391,age_over_60
3432_3_3,0.100211763,1.335618038,0.180192982,0,0,1.08E-10,0,0,4.22E-10,2.718473401,0.0042343,0,0.000470478,0.000940956,0.001411433,0.000475843,0.002822867,2.194821208,49.62946979,2.03734299,age_over_60
3432_3_0,0.173606293,1.471828613,0.309574366,0,0,5.87E-11,0,0,3.98E-10,3.212684482,0.007527644,0.000470478,0.000940956,0.001411433,0.000940956,0.000621449,0.003763822,2.023333333,47.49416667,2.087348876,age_over_60
3432_0_1,0.032462965,1.405215872,0.059280198,0,0.001411433,2.81E-14,0.000940956,0,0,0.673011667,0.002822867,0,0,0.001411433,0,0,0.001411433,2.01459854,32.93430657,1.899313451,age_over_60
3432_0_2,0.119030873,1.391142557,0.19524827,0,0.000940956,5.21E-10,0,0,0,3.304795908,0.029640099,0.001411433,0.001411433,0.001881911,0,0.000512303,0.004704778,2.137704918,61.43606557,1.825317306,age_over_60
3432_0_3,0.075276442,1.408686732,0.134086162,0,0.000940956,0,0.000940956,0,1.90E-09,1.098612289,0.001881911,0,0.000470478,0.000470478,0.000470478,0.000516873,0.001411433,2.003649635,50.60766423,2.013123086,age_over_60
3446_1,0.192190165,1.428450685,0.329334432,1.257235559,0.419430923,1.42E-11,0.002470008,1.40E-09,3.24E-10,5.514134666,0.039402512,0.001293814,0.008821458,0.006586689,0.007410025,0.000146073,0.024111985,2.053068882,38.96609488,1.8708114,age_over_60
